molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_type
CHEMBL351558,O=C(O)c1cnc2cc(OCCOc3ccc(Br)cc3)ccc2c1O,5128.61,nM,IC50
CHEMBL1160235,CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/P(=O)(O)C(F)(F)P(=O)(O)O,15500.0,nM,IC50
CHEMBL15795,C[N+](C)(C)CCCCl.[Br-],260000.0,nM,IC50
CHEMBL15795,C[N+](C)(C)CCCCl.[Br-],260000.0,nM,IC50
CHEMBL542321,CCCCCCNc1ccc2c3c(nn2CCN(CC)CC)-c2ccccc2C(=O)c13.Cl,2000.0,nM,IC50
CHEMBL543035,Br.CCN(CC)CCn1nc2c3c(c(NCCNC)ccc31)C(=O)c1c(O)ccc(O)c1-2,7400.0,nM,IC50
CHEMBL545155,Cl.O=C1c2c(NCCNCCO)cccc2-c2nn(CCNCCO)c3cccc1c23,390.0,nM,IC50
CHEMBL281164,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,56.0,nM,IC50
CHEMBL277450,COc1cc2nc(C(=O)c3ccccc3)cn2c2cc(C)c(C)cc12,100.0,nM,IC50
CHEMBL1743760,Br.COc1cc2c(C)nc(O)c(Br)c2cc1OC,10000.0,nM,IC50
CHEMBL15519,CCCCC1Nc2ccc(CC)cc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,370.0,nM,IC50
CHEMBL443759,O=C(CN(Cc1ccccc1)C(=O)CN(CCCc1ccccc1)C(=O)Nc1ccc(Oc2ccccc2)cc1)NO,300.0,nM,IC50
CHEMBL61682,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,25.0,nM,IC50
CHEMBL61682,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,8.0,nM,IC50
CHEMBL61682,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,3.0,nM,IC50
CHEMBL61682,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,7.0,nM,IC50
CHEMBL61682,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,20.0,nM,IC50
CHEMBL339049,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(-c2ccc(Cl)cc2)c1O,18.0,nM,IC50
CHEMBL339049,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(-c2ccc(Cl)cc2)c1O,21.0,nM,IC50
CHEMBL124939,Cc1nccn1CCCCc1ccc(CC(=O)N[C@@H](CO)C(=O)N[C@@H](CS(=O)(=O)CCN)C(=O)NCCC2CCCCC2)cc1,20000.0,nM,IC50
CHEMBL39380,COC(=O)CC(O)CP(=O)([O-])CCc1c(Cl)cc(Cl)cc1OCc1ccccc1.[Na+],100.0,nM,IC50
CHEMBL324485,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O,168.8,nM,IC50
CHEMBL324485,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O,1140.0,nM,IC50
CHEMBL324485,N=C(N)N1CCC[C@H](NC(=O)CNC(=O)[C@@H](CCNC(=O)c2cnc3ccccc3c2)NC(=O)OCc2ccccc2)C1O,20.38,nM,IC50
CHEMBL160541,C/C(C#Cc1ccc(Cl)cc1)=C\CO/N=C1\CN2CCC1C2,439.0,nM,IC50
CHEMBL160541,C/C(C#Cc1ccc(Cl)cc1)=C\CO/N=C1\CN2CCC1C2,27.12,nM,IC50
CHEMBL159208,COc1ccc(C#C/C(C)=C\CO/N=C2/CN3CCC2C3)cc1OC,8547.0,nM,IC50
CHEMBL159208,COc1ccc(C#C/C(C)=C\CO/N=C2/CN3CCC2C3)cc1OC,4.6,nM,IC50
CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.06,ug.mL-1,IC50
CHEMBL50764,CCCCCCCCCCCCCCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1,904.0,nM,IC50
CHEMBL44854,Cc1cc2cc(NC(=O)c3cc4ccccc4[nH]3)ccc2[nH]1,0.000028,ug.mL-1,IC50
CHEMBL9346,CCC(C)[C@H](NC(=O)[C@@H]1CCCN1P(=O)(O)C(Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,80.0,ug.mL-1,IC50
CHEMBL79720,COc1ccc(-c2ccc(OC)c(=O)cc2)c(OC)c1OC,7500.0,nM,IC50
CHEMBL2370410,COc1ccc(C[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N2C)cc1,20.0,ug.mL-1,IC50
CHEMBL316211,CCC1CN2CCC1CC2[C@H](O)c1cc(-c2ccccc2)nc2ccc(OC)cc12,96000.0,nM,IC50
CHEMBL316211,CCC1CN2CCC1CC2[C@H](O)c1cc(-c2ccccc2)nc2ccc(OC)cc12,65000.0,nM,IC50
CHEMBL137978,CCCCCCCCCCCCCC(N)(CO)CO,12.0,nM,IC50
CHEMBL137896,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccn3)oc(=O)c12,500.0,nM,IC50
CHEMBL137896,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccn3)oc(=O)c12,170.0,nM,IC50
CHEMBL137896,Cc1csc2nc([C@H](C)NC(=O)/C=C/c3ccccn3)oc(=O)c12,1240.0,nM,IC50
CHEMBL138470,Cc1csc2nc([C@H](C)NC(=O)C=C(c3cccs3)c3cccs3)oc(=O)c12,110.0,nM,IC50
CHEMBL138470,Cc1csc2nc([C@H](C)NC(=O)C=C(c3cccs3)c3cccs3)oc(=O)c12,42.0,nM,IC50
CHEMBL138470,Cc1csc2nc([C@H](C)NC(=O)C=C(c3cccs3)c3cccs3)oc(=O)c12,250.0,nM,IC50
CHEMBL294608,C[C@]1(COC(=O)Cc2ccccc2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+],1.0,nM,IC50
CHEMBL294608,C[C@]1(COC(=O)Cc2ccccc2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+],40.0,nM,IC50
CHEMBL294608,C[C@]1(COC(=O)Cc2ccccc2)[C@H](C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)C2S1(=O)=O.[Na+],390.0,nM,IC50
CHEMBL305373,CCC[C@@H](C(=O)NO)[C@H]1CCN(c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1=O,140.0,nM,IC50
CHEMBL303983,Cc1cc(COc2ccc(N3CC[C@H]([C@H](NC(=O)OC(C)(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,1.0,nM,IC50
CHEMBL303983,Cc1cc(COc2ccc(N3CC[C@H]([C@H](NC(=O)OC(C)(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,420.0,nM,IC50
CHEMBL74404,COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1C#CCCCc1ccccc1,10.0,nM,IC50
CHEMBL74404,COc1ccc2c(Cc3c(Cl)cncc3Cl)nncc2c1C#CCCCc1ccccc1,10.0,nM,IC50
CHEMBL95501,CN(C)CCCN(C(=O)c1cc2ccccc2s1)c1ccccc1SCc1ccccc1,1000.0,nM,IC50
CHEMBL416020,Nc1ccc2cnccc2c1Cl,1200.0,nM,IC50
CHEMBL51974,CCCCN(CCCC)S(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,10000.0,nM,IC50
CHEMBL88638,CC(C)C[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](CN)C(=O)O,9100.0,nM,IC50
CHEMBL161137,CC1CCN(c2cc(-c3ccnc(N[C@@H](C)c4ccccc4)n3)c(-c3cccc(C(F)(F)F)c3)nn2)CC1,7.4,nM,IC50
CHEMBL292386,O=C1C=C(Cc2ccccc2)c2ccccc2C1=O,1420.0,nM,IC50
CHEMBL297885,CCOCn1nnc(-c2ccncc2)c1-c1ccc(F)cc1,490.0,nM,IC50
CHEMBL290654,COCCn1nc(-c2ccncc2)c(-c2ccc(F)cc2)n1,3756.0,nM,IC50
CHEMBL23141,CC(=O)C1C(c2ccc(C)cc2)CC2CCC1N2C,9.8,nM,IC50
CHEMBL278122,CCC(=O)C1C(c2ccc(C(C)C)cc2)CC2CCC1N2C,436.0,nM,IC50
CHEMBL1695,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C.Cl,67.0,nM,IC50
CHEMBL1203021,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(CC2CCCCO2)CC1,0.034,nM,IC50
CHEMBL1203084,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccc(F)cc2)CC1,0.02,nM,IC50
CHEMBL1203084,Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)C1CCN(Cc2ccc(F)cc2)CC1,0.0084,nM,IC50
CHEMBL1203083,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1,1.11,nM,IC50
CHEMBL1203083,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1,0.31,nM,IC50
CHEMBL1203083,Cl.O=C(NCCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(Cc2ccccc2)CC1,0.05,nM,IC50
CHEMBL18212,COc1ccc2[nH]cc(C3=CCN(CCCN4c5cccc6cccc(c56)S4(=O)=O)CC3)c2c1,10.0,nM,IC50
CHEMBL18212,COc1ccc2[nH]cc(C3=CCN(CCCN4c5cccc6cccc(c56)S4(=O)=O)CC3)c2c1,45.0,nM,IC50
CHEMBL18212,COc1ccc2[nH]cc(C3=CCN(CCCN4c5cccc6cccc(c56)S4(=O)=O)CC3)c2c1,33.0,nM,IC50
CHEMBL19228,CN(CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1)S(=O)(=O)c1ccc2ccccc2c1,22.0,nM,IC50
CHEMBL19228,CN(CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1)S(=O)(=O)c1ccc2ccccc2c1,20.0,nM,IC50
CHEMBL170418,CCOC(=O)C(Cc1ccccc1)Nc1nc2ccccc2s1,360.0,nM,IC50
CHEMBL172044,CCOC(=O)C(Cc1ccc(Br)cc1)Nc1nc2ccccc2s1,150.0,nM,IC50
CHEMBL2110250,COC(=O)[C@H](CC1CCCCC1)Nc1nc2ccccc2o1,5.0,nM,IC50
CHEMBL174403,O=C(O)c1ccc2oc(NC(CC3CCCCC3)c3ccccc3)nc2c1,150.0,nM,IC50
CHEMBL442978,COc1ccc(CC(Nc2nc3cc([N+](=O)[O-])ccc3o2)c2ccccn2)cc1,14.0,nM,IC50
CHEMBL90011,CCCCc1nn(-c2ccccc2C)c(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.46,nM,IC50
CHEMBL145937,O=C(O)CCCNC(=O)C(Cc1ccc(-c2ccccc2)cc1)NCP(=O)(O)O,11.0,nM,IC50
CHEMBL62464,O=C(Nc1ccc(F)cc1F)Nc1cnc2ccc(Cl)cc2c1-c1ccccc1Cl,21.2,nM,IC50
CHEMBL66043,CC(C)=CCN1Cc2cccc3[nH]c(=S)n(c23)C(C)C1C,2220.0,nM,IC50
CHEMBL325815,COc1ccc(CN(C[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)c2ccc3ccccc3n2)NC(=O)C(NC(=O)OCc2ccccc2)C(C)C)cc1,49.0,nM,IC50
CHEMBL139647,N#C/C(C(=O)Nc1ccc(CCc2ccccc2)cc1)=C(/O)C1CC1,630.0,nM,IC50
CHEMBL139647,N#C/C(C(=O)Nc1ccc(CCc2ccccc2)cc1)=C(/O)C1CC1,138.0,nM,IC50
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,6.0,nM,IC50
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,82.0,nM,IC50
CHEMBL279983,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1,316.0,nM,IC50
CHEMBL279983,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1,214.0,nM,IC50
CHEMBL279983,COc1ccc(NCc2cnc3nc(N)nc(N)c3c2C)c(OC)c1,56.5,nM,IC50
CHEMBL49454,C#CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,53.5,nM,IC50
CHEMBL49454,C#CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,11.8,nM,IC50
CHEMBL49454,C#CCN(Cc1cnc2nc(N)nc(N)c2c1C)c1cc(OC)c(OC)c(OC)c1,7.7,nM,IC50
CHEMBL121371,c1cc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)ccn1,35.0,nM,IC50
CHEMBL121371,c1cc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)ccn1,2500.0,nM,IC50
CHEMBL121371,c1cc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)ccn1,20.0,nM,IC50
CHEMBL121371,c1cc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)ccn1,10.0,nM,IC50
CHEMBL340923,COc1ccc(S(=O)(=O)N2CCN(C(=O)C3CCCCC3)CC2C(=O)NO)cc1,27.0,nM,IC50
CHEMBL331095,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccs3)CC2C(=O)NO)cc1,15.0,nM,IC50
CHEMBL13470,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,1.31,nM,IC50
CHEMBL13470,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,320.0,nM,IC50
CHEMBL13470,C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,2480.0,nM,IC50
CHEMBL127802,CCCCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,6.53,nM,IC50
CHEMBL127802,CCCCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,4130.0,nM,IC50
CHEMBL127802,CCCCN1CCC(=C(c2ccccc2)c2ccc(C(=O)N(CC)CC)cc2)CC1,4270.0,nM,IC50
CHEMBL143653,c1ccc(-c2sc(-c3ccccc3)c3ccccc23)cc1,10.9,nM,IC50
CHEMBL143653,c1ccc(-c2sc(-c3ccccc3)c3ccccc23)cc1,1000.0,nM,IC50
CHEMBL414445,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,140000.0,nM,IC50
CHEMBL414445,O=C1c2cccc3cccc(c23)C(=O)N1CCNCCNCCN1C(=O)c2cccc3cccc(c23)C1=O,160000.0,nM,IC50
CHEMBL316098,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1.47,nM,IC50
CHEMBL316098,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,3.43,nM,IC50
CHEMBL93286,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(C2CCCCC2)c1O,6.8,nM,IC50
CHEMBL93286,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)cc(C2CCCCC2)c1O,14.5,nM,IC50
CHEMBL343945,CCNc1ccc(C(=O)N2CCCCc3cc(Cl)ccc32)c(Cl)c1,5.0,nM,IC50
CHEMBL136065,O=C(c1ccc(N2CCCCC2)cc1Cl)N1CCCCc2ccccc21,120.0,nM,IC50
CHEMBL119732,CCc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,30.0,nM,IC50
CHEMBL119732,CCc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,20.0,nM,IC50
CHEMBL119732,CCc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,140.0,nM,IC50
CHEMBL325033,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN4CCOCC4)cc3)cncc2s1,43.0,nM,IC50
CHEMBL325033,CNC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN4CCOCC4)cc3)cncc2s1,53.0,nM,IC50
CHEMBL117367,NC(=O)c1cc2c(Oc3ccc(C(=O)N4CCOCC4)cc3)cncc2s1,870.0,nM,IC50
CHEMBL117367,NC(=O)c1cc2c(Oc3ccc(C(=O)N4CCOCC4)cc3)cncc2s1,830.0,nM,IC50
CHEMBL115971,CNC(=O)c1cc2c(Oc3ccc(C#N)cc3)cncc2s1,18.0,nM,IC50
CHEMBL115971,CNC(=O)c1cc2c(Oc3ccc(C#N)cc3)cncc2s1,18.0,nM,IC50
CHEMBL115971,CNC(=O)c1cc2c(Oc3ccc(C#N)cc3)cncc2s1,91.0,nM,IC50
CHEMBL312432,Cc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CC2)cc1,4750.0,nM,IC50
CHEMBL312432,Cc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CC2)cc1,6.0,nM,IC50
CHEMBL312432,Cc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CC2)cc1,6.0,nM,IC50
CHEMBL312432,Cc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(OCc4ccc(Cl)cc4)cc3)CC2)cc1,421.0,nM,IC50
CHEMBL297053,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1ccc(N)nc1,2400.0,nM,IC50
CHEMBL297053,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1ccc(N)nc1,4200.0,nM,IC50
CHEMBL297053,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1ccc(N)nc1,512.0,ug.mL-1,IC50
CHEMBL297053,CN(Cc1cc2ccccc2n1C)C(=O)/C=C/c1ccc(N)nc1,630000.0,nM,IC50
CHEMBL138635,CC(=O)[C@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@H]2C(=O)N2CCC[C@@H]2C#N)c1,4.2,nM,IC50
CHEMBL132806,CC(C)CCn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccco4)nc23)n1,190.0,nM,IC50
CHEMBL112747,COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,530.0,nM,IC50
CHEMBL112747,COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,100000.0,nM,IC50
CHEMBL112747,COc1ccnc(NC2CCN(C(=O)c3ccccc3)CC2)c1,28000.0,nM,IC50
CHEMBL132180,CN(C)Cc1ccc(C2(O)c3ccccc3C3=NCCN32)cc1,2800.0,nM,IC50
CHEMBL335870,CC1(C2(O)c3ccccc3C3=NCCN32)CCCCC1,3500.0,nM,IC50
CHEMBL343230,CSc1ccc(O)c(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1,5100.0,nM,IC50
CHEMBL343230,CSc1ccc(O)c(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1,740.0,nM,IC50
CHEMBL94235,N/C(S)=N/N=C/c1cccn1S(=O)(=O)c1ccccc1,2800.0,nM,IC50
CHEMBL92099,CC/C(=N\N=C(\N)S)c1ccc(Cl)c(Cl)c1,20.0,nM,IC50
CHEMBL90428,CC1CN(C(=N)S)N=C1c1cccc(Cl)c1,230.0,nM,IC50
CHEMBL328272,O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cccc4)cc3n2n1,18100.0,nM,IC50
CHEMBL328272,O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cccc4)cc3n2n1,1500.0,nM,IC50
CHEMBL328272,O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cccc4)cc3n2n1,80000.0,nM,IC50
CHEMBL328272,O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cccc4)cc3n2n1,11000.0,nM,IC50
CHEMBL328272,O=C(O)c1nc2c(O)nc3cc(C(F)(F)F)c(-n4cccc4)cc3n2n1,12700.0,nM,IC50
CHEMBL328935,O=C(O)c1nc2c(O)nc3cc([N+](=O)[O-])c(-n4cccc4)cc3n2n1,5100.0,nM,IC50
CHEMBL328935,O=C(O)c1nc2c(O)nc3cc([N+](=O)[O-])c(-n4cccc4)cc3n2n1,1700.0,nM,IC50
CHEMBL328935,O=C(O)c1nc2c(O)nc3cc([N+](=O)[O-])c(-n4cccc4)cc3n2n1,1000.0,nM,IC50
CHEMBL328935,O=C(O)c1nc2c(O)nc3cc([N+](=O)[O-])c(-n4cccc4)cc3n2n1,50000.0,nM,IC50
CHEMBL328935,O=C(O)c1nc2c(O)nc3cc([N+](=O)[O-])c(-n4cccc4)cc3n2n1,19000.0,nM,IC50
CHEMBL85802,O=C(O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,2500.0,nM,IC50
CHEMBL85802,O=C(O)C(=O)/C=C(\O)c1cccc(Cc2ccccc2F)c1,400.0,nM,IC50
CHEMBL104059,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)CN(C)C(=N)N,1200000.0,nM,IC50
CHEMBL104086,COC(=O)[C@H](Cc1ccc(C#Cc2ccccc2)cc1)NC(=O)CNC(=O)[C@@H]1CCCN1C(=N)N,720000.0,nM,IC50
CHEMBL104594,CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccc(C(=O)O)cc4)c(Cl)c3Cl)nn2C)CC1,200.0,nM,IC50
CHEMBL130628,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,400.0,nM,IC50
CHEMBL130628,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,1000.0,nM,IC50
CHEMBL130628,O=C(N1CCCCC1)n1nc(-c2ccc(Cl)cc2)nc1SCC(F)(F)F,300.0,nM,IC50
CHEMBL46363,CC(C)C1NC(=O)C(C)C(C)OC(=N)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)c2csc1n2,10.0,ug.mL-1,IC50
CHEMBL46363,CC(C)C1NC(=O)C(C)C(C)OC(=N)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)c2csc1n2,15.0,ug.mL-1,IC50
CHEMBL46363,CC(C)C1NC(=O)C(C)C(C)OC(=N)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)c2csc(n2)C(Cc2ccccc2)NC(=O)c2csc1n2,20.0,ug.mL-1,IC50
CHEMBL439922,O=C(O)c1ccccc1NS(=O)(=O)c1ccc(Br)cc1,85000.0,nM,IC50
CHEMBL541089,CN(C)Cc1cc(C(=O)c2csc(S(N)(=O)=O)c2)ccc1O.Cl,6.4,nM,IC50
CHEMBL541599,Cl.NS(=O)(=O)OCCOc1cccc(-n2ccnc2)c1,69.0,nM,IC50
CHEMBL354853,O=C(Cc1ccc(C(=O)O)nc1)NS(=O)(=O)c1ccccc1,17000.0,nM,IC50
CHEMBL314500,COc1cc(CCc2ccc(N(C)C)cc2)cc(OC)c1OC,29000.0,nM,IC50
CHEMBL61,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,2100.0,nM,IC50
CHEMBL76151,CCc1cccc(CC)c1Nc1ccccc1CC(=O)O,14791083.88,nM,IC50
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],4.0,nM,IC50
CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],2.0,nM,IC50
CHEMBL327363,CC[C@@H]1C(O)SC[C@@H]1Cc1cncn1C,705.0,nM,IC50
CHEMBL327363,CC[C@@H]1C(O)SC[C@@H]1Cc1cncn1C,695.0,nM,IC50
CHEMBL49286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,1.0,nM,IC50
CHEMBL49286,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,13.0,nM,IC50
CHEMBL345269,O=C(Cc1ccc(Cl)c(Cl)c1)N1CC[C@H](O)C[C@H]1CN1CCCC1,1400.0,nM,IC50
CHEMBL148083,C[C@H]1CCC[C@@H](CN2CCCC2)N1C(=O)Cc1ccc(Cl)c(Cl)c1,1.7,nM,IC50
CHEMBL95914,CCN(Cc1ccccc1)C(=O)N1C(=O)C[C@@H]1Cc1ccccc1,42000.0,nM,IC50
CHEMBL545059,CCCCCC1N=C(N)CC1C(F)(F)F.Cl,230.0,nM,IC50
CHEMBL545059,CCCCCC1N=C(N)CC1C(F)(F)F.Cl,212000.0,nM,IC50
CHEMBL545059,CCCCCC1N=C(N)CC1C(F)(F)F.Cl,2530.0,nM,IC50
CHEMBL44290,CC(=O)c1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2ccc(F)cc2)c1C,1610.0,nM,IC50
CHEMBL105906,Nc1nc(N)c2nc(-c3ccc4ccccc4c3)[nH]c2n1,113000.0,nM,IC50
CHEMBL105906,Nc1nc(N)c2nc(-c3ccc4ccccc4c3)[nH]c2n1,280000.0,nM,IC50
CHEMBL105906,Nc1nc(N)c2nc(-c3ccc4ccccc4c3)[nH]c2n1,27000.0,nM,IC50
CHEMBL145005,COc1ccc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc1,5300.0,nM,IC50
CHEMBL145005,COc1ccc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc1,1500.0,nM,IC50
CHEMBL145005,COc1ccc(/C=C/c2cnc3nc(N)nc(N)c3c2)cc1,11800.0,nM,IC50
CHEMBL165378,C/C(COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12)=N\O,780.0,nM,IC50
CHEMBL351884,CS(=O)(=O)Nc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12,270.0,nM,IC50
CHEMBL303673,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CC(C(=O)NO)C1CCC(F)(F)CC1)c1cnc2ccccc2n1,7.0,nM,IC50
CHEMBL303673,O=C(N[C@@H](Cc1ccccc1)[C@@H](O)CC(C(=O)NO)C1CCC(F)(F)CC1)c1cnc2ccccc2n1,8.0,nM,IC50
CHEMBL328644,c1ccc(Nc2ncc(-c3ccccc3)s2)cc1,124.0,nM,IC50
